"Time","variable","value","SEDisp","Pressure_Level","Genotype","Basal_pressure","Category_pressure","Press","SEPress"
49,"642_WT_500",0.281340352762787,0.0625928494437638,"642","WT","500","142.5",641.777777777778,1.11328398648677
50,"642_WT_500",0.263572287638605,0.0529725688069267,"642","WT","500","142.5",643.219444444444,1.79333858253396
51,"642_WT_500",0.289377604584996,0.0597256041682626,"642","WT","500","142.5",642.519444444444,0.942734563273319
52,"642_WT_500",0.241594821393243,0.0627274518251132,"642","WT","500","142.5",642.208333333333,1.20905342528161
53,"642_WT_500",0.248015589969127,0.0513726798581674,"642","WT","500","142.5",642.591666666667,1.30923889396912
54,"642_WT_500",0.227849813333554,0.0611350625966261,"642","WT","500","142.5",641.525,0.286703808963323
55,"642_WT_500",0.254016982827022,0.0700991360506895,"642","WT","500","142.5",641.472222222222,0.399807052229385
56,"642_WT_500",0.241418673940386,0.0472504886892471,"642","WT","500","142.5",641.125,0.810244019027817
57,"642_WT_500",0.210387811613888,0.0610977586340792,"642","WT","500","142.5",642.186111111111,0.598012397162868
58,"642_WT_500",0.216403455529676,0.0608048593123106,"642","WT","500","142.5",641.983333333333,0.829569276905301
59,"642_WT_500",0.229122974545563,0.0460953135114929,"642","WT","500","142.5",641.177777777778,0.631102308232809
60,"642_WT_500",0.23068913706897,0.0456804367450111,"642","WT","500","142.5",642.105555555556,0.586604584257246
61,"642_WT_500",0.27467206980408,0.041558991092298,"642","WT","500","142.5",482.616666666667,23.2998859479008
62,"642_WT_500",0.152147269693207,0.06111610901813,"642","WT","500","142.5",474.919444444444,13.3749831544834
63,"642_WT_500",0.128851243066842,0.0431969161541741,"642","WT","500","142.5",491.497222222222,10.5866691301658
64,"642_WT_500",0.130221161797259,0.0494375716246288,"642","WT","500","142.5",502.038888888889,3.6802316419312
65,"642_WT_500",0.0925319443811144,0.0548596400152854,"642","WT","500","142.5",495.605555555556,5.10017005284149
66,"642_WT_500",0.0552462392068266,0.0556742413182662,"642","WT","500","142.5",494.486111111111,4.18183775095455
67,"642_WT_500",-0.012917425676632,0.0627887625391415,"642","WT","500","142.5",501.136111111111,2.20893562716033
68,"642_WT_500",-0.0612280129155926,0.0756966877016421,"642","WT","500","142.5",499.097222222222,0.734411034708239
69,"642_WT_500",-0.0799321465993671,0.049331927103771,"642","WT","500","142.5",500.122222222222,1.52973410099699
70,"642_WT_500",-0.0984618714085685,0.0416008182200122,"642","WT","500","142.5",499.072222222222,0.271609287282799
71,"642_WT_500",-0.115972003033771,0.0612410618177004,"642","WT","500","142.5",499.347222222222,1.16647948233821
72,"642_WT_500",-0.146471162771465,0.0584460475823777,"642","WT","500","142.5",499.055555555556,0.618535706126232
73,"642_WT_500",-0.142985099841891,0.0482977371959645,"642","WT","500","142.5",499.675,0.601845156657908
74,"642_WT_500",-0.157107342265794,0.0367564146535987,"642","WT","500","142.5",500.436111111111,0.985500593481845
75,"642_WT_500",-0.19827034762194,0.0543134716812181,"642","WT","500","142.5",499.444444444444,0.492887686603079
76,"642_WT_500",-0.132727313957986,0.0357319254120511,"642","WT","500","142.5",499.752777777778,0.754571458789519
77,"642_WT_500",-0.156124970902324,0.056488118946124,"642","WT","500","142.5",499.444444444444,0.237723254392607
78,"642_WT_500",-0.161417909646068,0.0510659758428499,"642","WT","500","142.5",500.291666666667,1.37695147712996
79,"642_WT_500",-0.173224215182775,0.0368460110870915,"642","WT","500","142.5",499.397222222222,0.587247450314789
80,"642_WT_500",-0.200517892668018,0.0275737745718113,"642","WT","500","142.5",499.461111111111,0.388006936427755
81,"642_WT_500",-0.217407855321983,0.0292819776491513,"642","WT","500","142.5",498.958333333333,0.426174846747195
82,"642_WT_500",-0.14582492259065,0.0392461579754905,"642","WT","500","142.5",499.238888888889,0.622088279234124
83,"642_WT_500",-0.212063664716717,0.0335740104793315,"642","WT","500","142.5",498.975,0.378636686997886
84,"642_WT_500",-0.21005605491186,0.0351420286259298,"642","WT","500","142.5",498.913888888889,0.283118109978029
85,"642_WT_500",-0.211687777726812,0.0309852348064637,"642","WT","500","142.5",498.858333333333,0.436118188194522
86,"642_WT_500",-0.228350379182667,0.0340714131030427,"642","WT","500","142.5",498.802777777778,0.357729896727042
87,"642_WT_500",-0.205298588354208,0.0359501077831698,"642","WT","500","142.5",499.083333333333,0.458479774585205
88,"642_WT_500",-0.207403755711529,0.0256140287051625,"642","WT","500","142.5",498.411111111111,0.392514842056404
89,"642_WT_500",-0.204396987608852,0.023254089925314,"642","WT","500","142.5",498.144444444444,0.574144559591604
90,"642_WT_500",-0.212315094722539,0.0395994049812448,"642","WT","500","142.5",498.516666666667,0.265448607008888
91,"642_WT_500",-0.223444857683696,0.0341147884645199,"642","WT","500","142.5",498.952777777778,0.604909186123649
92,"642_WT_500",-0.192585205195985,0.040068105239139,"642","WT","500","142.5",498.677777777778,0.747572202219191
93,"642_WT_500",-0.237872655748019,0.0312807289762824,"642","WT","500","142.5",498.622222222222,0.68742227394524
94,"642_WT_500",-0.227718298392217,0.0464728458581539,"642","WT","500","142.5",498.744444444444,1.06955915690692
95,"642_WT_500",-0.196191308757543,0.0279017226878316,"642","WT","500","142.5",498.597222222222,0.935309581018859
96,"642_WT_500",-0.183958211751731,0.0340328185366661,"642","WT","500","142.5",499.413888888889,0.853483240594267
97,"642_WT_500",-0.204082351932009,0.0201528114415953,"642","WT","500","142.5",499.927777777778,0.562281507633992
98,"642_WT_500",-0.168304860397695,0.0387563034583566,"642","WT","500","142.5",499.594444444444,0.410186648270938
99,"642_WT_500",-0.173614817017354,0.0161868550413826,"642","WT","500","142.5",500.091666666667,0.740917224346502
100,"642_WT_500",-0.168387342120029,0.0289447952685294,"642","WT","500","142.5",498.788888888889,0.638047755478848
101,"642_WT_500",-0.173012105267331,0.0356890718509072,"642","WT","500","142.5",500.833333333333,0.974802924052205
102,"642_WT_500",-0.17202554723176,0.0368674651209063,"642","WT","500","142.5",499.633333333333,0.364132657959417
103,"642_WT_500",-0.16737416606263,0.0374532073703554,"642","WT","500","142.5",499.177777777778,0.408013858394499
104,"642_WT_500",-0.154301537304792,0.0348101020579242,"642","WT","500","142.5",500.313888888889,0.790152548172001
105,"642_WT_500",-0.159710448088231,0.0384372487252735,"642","WT","500","142.5",499.027777777778,0.440867551006936
106,"642_WT_500",-0.156631377321127,0.0257749273457266,"642","WT","500","142.5",499.630555555556,0.608115130831047
107,"642_WT_500",-0.12002190128619,0.0317541824955335,"642","WT","500","142.5",499.127777777778,0.590019878300821
108,"642_WT_500",-0.163343993515057,0.0378815898250895,"642","WT","500","142.5",499.780555555556,0.83683062433634
109,"642_WT_500",-0.177115637284557,0.040597499633944,"642","WT","500","142.5",500.205555555556,0.801753479552985
110,"642_WT_500",-0.171009940696624,0.0263064069596905,"642","WT","500","142.5",499.069444444444,0.344357067770439
111,"642_WT_500",-0.191475996026117,0.0271465283336687,"642","WT","500","142.5",500.177777777778,1.54808523707015
112,"642_WT_500",-0.179003713656884,0.0227972006465964,"642","WT","500","142.5",499.091666666667,0.198734421704867
113,"642_WT_500",-0.190385486611942,0.0272799728892134,"642","WT","500","142.5",500.152777777778,0.493052034416232
114,"642_WT_500",-0.15291850509112,0.0283888930382331,"642","WT","500","142.5",499.433333333333,0.272539497647178
115,"642_WT_500",-0.167300755247614,0.0381617842396093,"642","WT","500","142.5",498.841666666667,0.316425346645939
116,"642_WT_500",-0.196106723788539,0.0335359925833967,"642","WT","500","142.5",499.355555555556,0.505060807975709
117,"642_WT_500",-0.167542464960013,0.0364323490845686,"642","WT","500","142.5",499.508333333333,0.739127989718407
118,"642_WT_500",-0.163279389348046,0.016701562572255,"642","WT","500","142.5",498.738888888889,0.514559622335711
119,"642_WT_500",-0.189195608395075,0.0152796750775414,"642","WT","500","142.5",499.177777777778,0.430926363621662
120,"642_WT_500",-0.173337149277305,0.01591236258383,"642","WT","500","142.5",499.096666666667,0.438310096553493
-9,"686_WT_500",-0.00241939125859246,0.0176928386424413,"686","WT","500","187.5",500.259722222222,1.34938157417241
-8,"686_WT_500",0.0151528016560175,0.0162844773702455,"686","WT","500","187.5",498.955555555556,0.241395122026659
-7,"686_WT_500",-0.0284735774410929,0.0156892676062572,"686","WT","500","187.5",498.444444444444,0.350308506009649
-6,"686_WT_500",-0.0236716293506758,0.0153815798420219,"686","WT","500","187.5",498.477777777778,0.444944163510411
-5,"686_WT_500",-0.00727341299347839,0.0161350079243783,"686","WT","500","187.5",497.905555555556,0.463913838317761
-4,"686_WT_500",-0.00662513403187276,0.020931109800423,"686","WT","500","187.5",499.330555555556,0.618262449765557
-3,"686_WT_500",0.00360662829195514,0.00976603563801371,"686","WT","500","187.5",499.341666666667,0.469253741672962
-2,"686_WT_500",0.00835668613365236,0.00792592132933359,"686","WT","500","187.5",498.644444444444,0.503224172612198
-1,"686_WT_500",0.0413470289940873,0.0109848133850602,"686","WT","500","187.5",498.738888888889,0.447330904668568
0,"686_WT_500",0.00371518382867434,0.0166016213274278,"686","WT","500","187.5",499.513888888889,0.953661721477977
1,"686_WT_500",-0.136533696023009,0.0284751044878317,"686","WT","500","187.5",650.186111111111,6.10343014770393
2,"686_WT_500",-0.00112547178491894,0.012058807828133,"686","WT","500","187.5",685.525,0.974287488943129
3,"686_WT_500",0.0276880598460065,0.0178829373243398,"686","WT","500","187.5",687.297222222222,1.48632916364985
4,"686_WT_500",0.171154026866976,0.0337249402507372,"686","WT","500","187.5",685.141666666667,0.49463323486906
5,"686_WT_500",0.253060190653039,0.0546403626826194,"686","WT","500","187.5",685.302777777778,0.575139542917334
6,"686_WT_500",0.353021800049394,0.0517934313198336,"686","WT","500","187.5",685.436111111111,0.67782900535005
7,"686_WT_500",0.408635754930975,0.0695704786836744,"686","WT","500","187.5",684.877777777778,0.445089809220125
8,"686_WT_500",0.431952712358749,0.0683816576336298,"686","WT","500","187.5",685.841666666667,0.653845462543635
9,"686_WT_500",0.495791551987591,0.0793645159130683,"686","WT","500","187.5",684.894444444444,0.469409926410098
10,"686_WT_500",0.568293572146162,0.0757594309837553,"686","WT","500","187.5",685.325,0.348083376559457
11,"686_WT_500",0.564917687919146,0.0772446076264202,"686","WT","500","187.5",685.619444444444,1.07121786581879
12,"686_WT_500",0.628972778499093,0.0875892721351483,"686","WT","500","187.5",686.091666666667,1.33150395334666
13,"686_WT_500",0.611597162880973,0.0930136445801426,"686","WT","500","187.5",685.130555555555,0.546595806157215
14,"686_WT_500",0.627181918424004,0.0914284619897346,"686","WT","500","187.5",684.408333333333,0.421433839981413
15,"686_WT_500",0.651029728457605,0.0947497720531702,"686","WT","500","187.5",685.461111111111,0.350255638563715
16,"686_WT_500",0.662105118173173,0.0898828060753646,"686","WT","500","187.5",684.130555555556,0.455672410486972
17,"686_WT_500",0.656806005112276,0.0874063972185093,"686","WT","500","187.5",685.525,0.633051838027202
18,"686_WT_500",0.620814331265652,0.0897772552132686,"686","WT","500","187.5",685.191666666667,0.57557941820974
19,"686_WT_500",0.627046386765723,0.089921737941503,"686","WT","500","187.5",686.05,0.578519822638075
20,"686_WT_500",0.620762574834896,0.0888291708829886,"686","WT","500","187.5",685.119444444444,0.158196822243369
21,"686_WT_500",0.605205780968508,0.0930649960705497,"686","WT","500","187.5",685.186111111111,0.55928884518261
22,"686_WT_500",0.609214934960357,0.0852508731318062,"686","WT","500","187.5",684.711111111111,0.220884864707368
23,"686_WT_500",0.579310792282724,0.0913991868321667,"686","WT","500","187.5",685.325,0.423756350329344
24,"686_WT_500",0.583816602765623,0.0937264507150445,"686","WT","500","187.5",684.961111111111,0.161340832393824
25,"686_WT_500",0.585693374082976,0.0867608336113621,"686","WT","500","187.5",685.805555555556,0.427149610936803
26,"686_WT_500",0.569023846195781,0.0927326641657666,"686","WT","500","187.5",686.394444444444,0.778598773042133
27,"686_WT_500",0.556535564876869,0.0881382639244789,"686","WT","500","187.5",685.530555555556,0.570954637016712
28,"686_WT_500",0.499193142688687,0.0642350908303905,"686","WT","500","187.5",685.461111111111,0.713295256858472
29,"686_WT_500",0.540885262351814,0.0627739262085099,"686","WT","500","187.5",685.761111111111,0.366809736397561
30,"686_WT_500",0.496012432869898,0.0807846971338011,"686","WT","500","187.5",685.522222222222,0.34131192062466
31,"686_WT_500",0.515371725846741,0.0716164735539997,"686","WT","500","187.5",685.177777777778,0.218312834774232
32,"686_WT_500",0.472501773496282,0.0635627176821207,"686","WT","500","187.5",684.836111111111,0.59269342313472
33,"686_WT_500",0.502763516713723,0.0684363104842737,"686","WT","500","187.5",685.380555555556,0.244851302822408
34,"686_WT_500",0.470236245957281,0.0785429760022883,"686","WT","500","187.5",685.675,0.43394721474527
35,"686_WT_500",0.445422222264601,0.0822967059282238,"686","WT","500","187.5",685.552777777778,0.50615501700029
36,"686_WT_500",0.442942493405188,0.0689282366893992,"686","WT","500","187.5",685.386111111111,0.324334551404193
37,"686_WT_500",0.417910323253588,0.0687344076012782,"686","WT","500","187.5",684.813888888889,0.331310994850227
38,"686_WT_500",0.432183180055894,0.0618770756667771,"686","WT","500","187.5",685.083333333333,0.250702716083918
39,"686_WT_500",0.423418336041352,0.0647771661750781,"686","WT","500","187.5",685.644444444444,0.54632893813341
40,"686_WT_500",0.411843167917338,0.0693934076056626,"686","WT","500","187.5",685.058333333333,0.601214049514257
41,"686_WT_500",0.369463786749635,0.0732457760003722,"686","WT","500","187.5",685.963888888889,0.507579890932467
42,"686_WT_500",0.401315528966625,0.0435547104688049,"686","WT","500","187.5",686.011111111111,0.779181273382599
43,"686_WT_500",0.374230120908942,0.0653831037771966,"686","WT","500","187.5",685.425,0.681117681679392
44,"686_WT_500",0.370992696462219,0.0637198463245362,"686","WT","500","187.5",685.633333333333,0.581457300747517
45,"686_WT_500",0.38559824959947,0.0476681028525479,"686","WT","500","187.5",685.552777777778,0.627139547744923
46,"686_WT_500",0.351208373234736,0.0428810417934632,"686","WT","500","187.5",685.338888888889,0.548325171615496
47,"686_WT_500",0.343322796892348,0.0536665225520735,"686","WT","500","187.5",685.608333333333,0.435905825711124
48,"686_WT_500",0.325233716874068,0.0491141368727689,"686","WT","500","187.5",685.191666666667,0.632158998986796
49,"686_WT_500",0.317396542734437,0.050348788736217,"686","WT","500","187.5",684.855555555556,0.737597032746236
50,"686_WT_500",0.35511676196874,0.0615670646387443,"686","WT","500","187.5",684.875,0.768581545831408
51,"686_WT_500",0.352991033736305,0.0393209069824508,"686","WT","500","187.5",684.483333333333,0.809240613396517
52,"686_WT_500",0.360202465075091,0.0536841830247223,"686","WT","500","187.5",683.830555555556,0.787723121438858
53,"686_WT_500",0.360370993336061,0.0467574592797438,"686","WT","500","187.5",684.808333333333,1.37083882133316
54,"686_WT_500",0.370610323348362,0.0504812316728846,"686","WT","500","187.5",683.5,0.995480527926836
55,"686_WT_500",0.339744551729295,0.0689994543148494,"686","WT","500","187.5",684.322222222222,1.18723665046086
56,"686_WT_500",0.334296701625099,0.0701350548874495,"686","WT","500","187.5",683.936111111111,1.11148396521869
57,"686_WT_500",0.318431181531513,0.0479631258315678,"686","WT","500","187.5",684.580555555556,0.869199468504991
58,"686_WT_500",0.294169649325805,0.0614574437009086,"686","WT","500","187.5",685.191666666667,0.471124541213185
59,"686_WT_500",0.24616163771747,0.0347183605685075,"686","WT","500","187.5",685.616666666667,0.580724324219961
60,"686_WT_500",0.239066327022759,0.043320109751054,"686","WT","500","187.5",685.597222222222,1.04785863361876
61,"686_WT_500",0.430983938047068,0.0375309748852043,"686","WT","500","187.5",525.469444444444,23.3969523247456
62,"686_WT_500",0.197404303031824,0.0382541266380087,"686","WT","500","187.5",486.136111111111,13.0279730499462
63,"686_WT_500",0.260732738621911,0.0274768395901713,"686","WT","500","187.5",500.280555555556,16.5999037350325
64,"686_WT_500",0.197290229881546,0.0626996858581685,"686","WT","500","187.5",500.566666666667,7.283569790212
65,"686_WT_500",0.0651069482113463,0.0242709108059419,"686","WT","500","187.5",495.225,2.71772900156103
66,"686_WT_500",0.0607512643035307,0.0549125021238984,"686","WT","500","187.5",503.883333333333,5.11205365705335
67,"686_WT_500",0.0383660727301847,0.0600330677700865,"686","WT","500","187.5",502.952777777778,3.1271908369756
68,"686_WT_500",-0.0106457477796545,0.0539222285987054,"686","WT","500","187.5",501.236111111111,1.29567240277341
69,"686_WT_500",-0.155054264541737,0.0475412610754348,"686","WT","500","187.5",499.852777777778,0.214450921030576
70,"686_WT_500",-0.0772947243870511,0.0568035812257882,"686","WT","500","187.5",499.052777777778,0.299765855129012
71,"686_WT_500",-0.138497430370334,0.0519008680940155,"686","WT","500","187.5",496.125,2.78931741948934
72,"686_WT_500",-0.145822171340213,0.0375986491625664,"686","WT","500","187.5",499.875,1.37225652228837
73,"686_WT_500",-0.155791689924323,0.0389724310971707,"686","WT","500","187.5",498.619444444444,0.682064087716892
74,"686_WT_500",-0.131523711205046,0.0580730706888476,"686","WT","500","187.5",497.955555555556,0.677463497262729
75,"686_WT_500",-0.123759619631235,0.0282946670699246,"686","WT","500","187.5",499.816666666667,0.757798957019116
76,"686_WT_500",-0.178863139783432,0.0329849602085763,"686","WT","500","187.5",499.341666666667,0.43855296567655
77,"686_WT_500",-0.190361379415322,0.0348074698025291,"686","WT","500","187.5",498.813888888889,0.567196103436085
78,"686_WT_500",-0.158489743671331,0.0184287943777976,"686","WT","500","187.5",498.472222222222,0.601212766101524
79,"686_WT_500",-0.204018142385146,0.0325967152602595,"686","WT","500","187.5",499.158333333333,0.958961147013516
80,"686_WT_500",-0.209066285783588,0.0329084704076343,"686","WT","500","187.5",498.597222222222,1.34072545776025
81,"686_WT_500",-0.207463064408127,0.0333545474046097,"686","WT","500","187.5",499.577777777778,0.940170066044655
82,"686_WT_500",-0.190139919441283,0.045126929999238,"686","WT","500","187.5",500.863888888889,0.914121888568749
83,"686_WT_500",-0.159895346041244,0.0462570554935856,"686","WT","500","187.5",499.4,0.676236864047126
84,"686_WT_500",-0.173605486837125,0.0417515948018672,"686","WT","500","187.5",499.927777777778,0.54790284801612
85,"686_WT_500",-0.159511752961982,0.0330716556034221,"686","WT","500","187.5",498.938888888889,0.528408979279029
86,"686_WT_500",-0.227677426911366,0.0322553590213194,"686","WT","500","187.5",500.033333333333,0.539598616257177
87,"686_WT_500",-0.190948247443434,0.0299396509741759,"686","WT","500","187.5",499.577777777778,0.654537816391393
88,"686_WT_500",-0.189347529108513,0.029596081889323,"686","WT","500","187.5",498.533333333333,0.554677083235522
89,"686_WT_500",-0.169954993393725,0.0334110197479792,"686","WT","500","187.5",499.466666666667,0.445741163889063
90,"686_WT_500",-0.173534503704809,0.037380995351442,"686","WT","500","187.5",498.791666666667,0.500532124251184
91,"686_WT_500",-0.172972569579929,0.0290862036284715,"686","WT","500","187.5",500.308333333333,0.907629696884505
92,"686_WT_500",-0.187773314992142,0.03342839309866,"686","WT","500","187.5",499.838888888889,0.708384529740229
93,"686_WT_500",-0.194175527923838,0.00995774922844891,"686","WT","500","187.5",498.505555555556,0.610656396484881
94,"686_WT_500",-0.188794388060153,0.0237875151706186,"686","WT","500","187.5",499.375,0.466105813769403
95,"686_WT_500",-0.148110469622388,0.0325370883172781,"686","WT","500","187.5",499.536111111111,0.464028588412599
96,"686_WT_500",-0.165056245905506,0.0299473227691226,"686","WT","500","187.5",498.805555555556,0.711917945056744
97,"686_WT_500",-0.162060972298531,0.0132882539620404,"686","WT","500","187.5",498.705555555556,0.561193613296638
98,"686_WT_500",-0.141300268512677,0.0370439412819779,"686","WT","500","187.5",498.75,0.596222677765174
99,"686_WT_500",-0.166653145202367,0.0354685239024878,"686","WT","500","187.5",498.469444444444,0.375830356397828
100,"686_WT_500",-0.157946587817813,0.0342593048372848,"686","WT","500","187.5",499.858333333333,0.787926839055306
101,"686_WT_500",-0.14581747273551,0.0311494686154029,"686","WT","500","187.5",499.011111111111,0.593165810724401
102,"686_WT_500",-0.154961070436504,0.0238505464653123,"686","WT","500","187.5",498.558333333333,0.453418088482317
103,"686_WT_500",-0.154594520228721,0.0259607441106719,"686","WT","500","187.5",498.7,0.665053604077359
104,"686_WT_500",-0.114961895896519,0.0358489330184464,"686","WT","500","187.5",498.544444444444,0.83656779702086
105,"686_WT_500",-0.165927401891504,0.0209164823225975,"686","WT","500","187.5",498.138888888889,1.00029316690313
106,"686_WT_500",-0.114467281685742,0.0159627762511242,"686","WT","500","187.5",497.588888888889,0.739014191547527
107,"686_WT_500",-0.152713203329752,0.0270297080128527,"686","WT","500","187.5",497.838888888889,0.74983537287844
108,"686_WT_500",-0.155282204088496,0.0431270423354392,"686","WT","500","187.5",498.394444444444,1.03553230779818
109,"686_WT_500",-0.187080980628565,0.0300311269269978,"686","WT","500","187.5",498.491666666667,1.17084766697434
110,"686_WT_500",-0.154357361606382,0.0190313943054189,"686","WT","500","187.5",498.044444444444,1.08579776667824
111,"686_WT_500",-0.164292601626314,0.0284683242123545,"686","WT","500","187.5",498.241666666667,1.05017414781585
112,"686_WT_500",-0.181321961392239,0.0271350640088668,"686","WT","500","187.5",499.552777777778,0.684949534051603
113,"686_WT_500",-0.146818401198803,0.0411193901809288,"686","WT","500","187.5",498.936111111111,0.826274735346288
114,"686_WT_500",-0.146508861787892,0.0350296145346097,"686","WT","500","187.5",500.538888888889,1.1051032017055
115,"686_WT_500",-0.150925954321505,0.0182644620768423,"686","WT","500","187.5",500.769444444444,1.85534970581403
116,"686_WT_500",-0.161243007221409,0.057025785641564,"686","WT","500","187.5",499.566666666667,0.543684276572885
117,"686_WT_500",-0.150760284197172,0.0415385959808159,"686","WT","500","187.5",499.663888888889,0.563642529653821
118,"686_WT_500",-0.165444627860668,0.0354031120636736,"686","WT","500","187.5",498.638888888889,0.418256227215962
119,"686_WT_500",-0.180719892718863,0.0336425125510752,"686","WT","500","187.5",499.269444444444,0.699357068057484
120,"686_WT_500",-0.147904784610664,0.0217310022288313,"686","WT","500","187.5",498.683333333333,0.705686776948873
-9,"738_WT_500",-0.0357459252090504,0.0254447693788134,"738","WT","500","237.5",500.031944444444,1.5044431365906
-8,"738_WT_500",-0.0086928703295137,0.0103646054573289,"738","WT","500","237.5",500.922222222222,2.05969553065795
-7,"738_WT_500",0.0120194725646047,0.0101049407424128,"738","WT","500","237.5",498.411111111111,0.317591242843472
-6,"738_WT_500",0.00661010894331822,0.00731351850997061,"738","WT","500","237.5",497.933333333333,0.256616156646165
-5,"738_WT_500",0.00601806010129685,0.0135882592312028,"738","WT","500","237.5",501.25,2.68286400312414
-4,"738_WT_500",0.00373718328599731,0.0196008885137726,"738","WT","500","237.5",500.530555555556,0.789249721860439
-3,"738_WT_500",0.00565556190284267,0.0273783082811999,"738","WT","500","237.5",498.647222222222,0.230032874730525
-2,"738_WT_500",0.0138726675225769,0.0142975039851977,"738","WT","500","237.5",499.113888888889,0.471766119602637
-1,"738_WT_500",-0.00347425878207252,0.0129069973805772,"738","WT","500","237.5",498.455555555556,1.05249849711043
0,"738_WT_500",-0.0166613835994578,0.0224609831851399,"738","WT","500","237.5",499.080555555556,0.760682158117972
1,"738_WT_500",-0.153155054254153,0.0255139796025579,"738","WT","500","237.5",683.980555555555,14.3411234751976
2,"738_WT_500",-0.0123925841716882,0.0117622682505429,"738","WT","500","237.5",732.697222222222,5.82712275208796
3,"738_WT_500",0.0825974081460301,0.0131935970071318,"738","WT","500","237.5",736.452777777778,1.44836700297563
4,"738_WT_500",0.189760217045849,0.0281676327686327,"738","WT","500","237.5",737.988888888889,1.02708384982332
5,"738_WT_500",0.31080083613809,0.0403746400343789,"738","WT","500","237.5",739.191666666667,1.23255042718566
6,"738_WT_500",0.413928451786569,0.039062091896608,"738","WT","500","237.5",738.177777777778,1.43446122720193
7,"738_WT_500",0.463698948551085,0.0333539214607729,"738","WT","500","237.5",738.516666666667,1.40687465550286
8,"738_WT_500",0.564274527229914,0.0249789898937221,"738","WT","500","237.5",738.183333333333,1.62904766544639
9,"738_WT_500",0.608747952491478,0.0373156612372204,"738","WT","500","237.5",740.405555555556,1.79074610286838
10,"738_WT_500",0.655059823088412,0.0370068285434598,"738","WT","500","237.5",737.805555555556,1.1140987610543
11,"738_WT_500",0.667783056896595,0.0344816756881818,"738","WT","500","237.5",738.719444444444,1.28785938289996
12,"738_WT_500",0.70262001412363,0.0373342100391929,"738","WT","500","237.5",738.244444444444,1.40896380803257
13,"738_WT_500",0.710698115889066,0.0265358209116974,"738","WT","500","237.5",739.172222222222,1.5121769117222
14,"738_WT_500",0.704196585550817,0.044447256871313,"738","WT","500","237.5",738.3,1.30675594933068
15,"738_WT_500",0.725729721237485,0.0482367786089309,"738","WT","500","237.5",738.122222222222,1.87421917898207
16,"738_WT_500",0.711331816103045,0.0346827936573747,"738","WT","500","237.5",737.877777777778,0.989403736139299
17,"738_WT_500",0.724126151854162,0.0574283807044376,"738","WT","500","237.5",738.466666666667,1.3670527909826
18,"738_WT_500",0.691889317924494,0.0373467778718177,"738","WT","500","237.5",737.641666666667,0.828326626398078
19,"738_WT_500",0.69708686278232,0.0443451377502516,"738","WT","500","237.5",738.011111111111,1.50503886172704
20,"738_WT_500",0.695219853612345,0.038620509098395,"738","WT","500","237.5",738.888888888889,1.19154169248846
21,"738_WT_500",0.718929827869188,0.0472237520580838,"738","WT","500","237.5",739.547222222222,1.83714460743895
22,"738_WT_500",0.670792463597717,0.0444743010027575,"738","WT","500","237.5",739.819444444444,1.92078020734759
23,"738_WT_500",0.676935578303837,0.0371387784665555,"738","WT","500","237.5",739.263888888889,1.82368378039182
24,"738_WT_500",0.680408681980006,0.0428904431615281,"738","WT","500","237.5",738.275,1.17713360266305
25,"738_WT_500",0.662784362110143,0.0338503381974767,"738","WT","500","237.5",740.636111111111,2.91520730686092
26,"738_WT_500",0.655882979449905,0.0360331435771644,"738","WT","500","237.5",737.969444444444,1.66913382209139
27,"738_WT_500",0.644347434473247,0.0345355149345496,"738","WT","500","237.5",737.305555555556,0.912867548165567
28,"738_WT_500",0.63830731174181,0.0395223605710878,"738","WT","500","237.5",737.919444444444,1.11504373495581
29,"738_WT_500",0.589770689836873,0.0472219590177093,"738","WT","500","237.5",739.236111111111,1.87764340413358
30,"738_WT_500",0.592106456240164,0.0312967032985941,"738","WT","500","237.5",738.225,1.02013751796291
31,"738_WT_500",0.583643892740429,0.0294673406791126,"738","WT","500","237.5",737.966666666667,1.69788539507671
32,"738_WT_500",0.539756749850614,0.020860210340662,"738","WT","500","237.5",739.094444444444,1.65062090823909
33,"738_WT_500",0.52496342946732,0.0161344558193488,"738","WT","500","237.5",738.666666666667,1.48639509228547
34,"738_WT_500",0.548030215871507,0.0211540700294333,"738","WT","500","237.5",738.133333333333,1.41481578437042
35,"738_WT_500",0.501905947151518,0.0216221990875234,"738","WT","500","237.5",737.961111111111,1.51712243864073
36,"738_WT_500",0.496867116571007,0.0416017685381759,"738","WT","500","237.5",739.919444444444,2.10827038406977
37,"738_WT_500",0.502240287971809,0.0350569965169511,"738","WT","500","237.5",738.197222222222,1.54605481591928
38,"738_WT_500",0.520311149877541,0.0409644521675454,"738","WT","500","237.5",739.605555555555,1.57412919293475
39,"738_WT_500",0.499661386366195,0.0442759467735812,"738","WT","500","237.5",738.061111111111,1.53760074446609
40,"738_WT_500",0.468771023624258,0.0338063322323116,"738","WT","500","237.5",738.044444444444,1.29229673999339
41,"738_WT_500",0.468742041133798,0.0324550495121079,"738","WT","500","237.5",738.238888888889,1.8305821107499
42,"738_WT_500",0.47631646887132,0.034190621341734,"738","WT","500","237.5",739.072222222222,2.23122896988395
43,"738_WT_500",0.47829011668219,0.0383551023268311,"738","WT","500","237.5",738.511111111111,1.37324748023628
44,"738_WT_500",0.445027379943406,0.0184918747217206,"738","WT","500","237.5",737.430555555556,1.55046836810488
